,node_a,node_b,time
5028,939,977,1084266609
5029,986,590,1084266626
5030,986,939,1084266697
5031,542,840,1084267071
5032,986,542,1084267071
5033,986,984,1084267129
5034,939,364,1084267292
5035,555,840,1084267361
5036,714,840,1084267392
5037,181,840,1084267427
5038,986,263,1084267495
5039,939,457,1084267529
5040,12,513,1084267546
5041,191,815,1084268016
5042,555,886,1084268050
5043,63,990,1084268247
5044,191,501,1084268852
5045,639,555,1084269509
5046,103,151,1084269584
5047,181,194,1084270120
5048,539,985,1084270249
5049,308,272,1084270550
5050,980,840,1084270749
5051,985,976,1084271032
5052,103,439,1084271388
5053,504,542,1084271577
5054,546,766,1084271736
5055,103,504,1084271768
5056,42,543,1084272352
5057,103,988,1084272379
5058,42,964,1084272444
5059,283,840,1084286501
5060,342,969,1084287238
5061,342,971,1084287407
5062,991,986,1084287761
5063,809,103,1084287915
5064,840,317,1084288665
5065,342,840,1084289532
5066,797,389,1084290033
5067,838,840,1084290404
5068,41,840,1084291381
5069,67,281,1084292454
5070,176,840,1084293626
5071,498,869,1084294275
5072,204,949,1084295190
5073,73,991,1084296575
5074,986,73,1084297385
5075,986,448,1084297460
5076,986,50,1084297489
5077,986,418,1084297718
5078,448,402,1084298086
5079,586,626,1084298149
5080,42,817,1084298306
5081,636,562,1084298344
5082,586,513,1084298344
5083,986,42,1084298366
5084,986,482,1084298420
5085,63,549,1084298551
5086,586,783,1084298916
5087,199,840,1084300314
5088,771,988,1084300515
5089,771,969,1084300738
5090,431,402,1084301005
5091,448,840,1084301111
5092,431,626,1084301253
5093,771,783,1084301281
5094,986,771,1084301520
5095,986,652,1084301551
5096,852,355,1084301607
5097,431,697,1084302057
5098,327,297,1084302110
5099,986,48,1084302121
5100,337,840,1084302230
5101,318,132,1084302375
5102,431,975,1084303045
5103,6,833,1084303157
5104,249,713,1084304075
5105,249,779,1084304110
5106,513,652,1084304577
5107,513,654,1084304940
5108,492,817,1084305220
5109,498,985,1084305892
5110,949,260,1084306099
5111,785,783,1084306386
5112,44,249,1084306386
5113,679,962,1084306543
5114,785,513,1084306575
5115,852,42,1084306655
5116,701,60,1084306895
5117,939,975,1084307019
5118,504,337,1084308395
5119,801,121,1084308675
5120,590,346,1084308775
5121,713,615,1084309072
5122,713,762,1084309137
5123,131,815,1084309282
5124,634,988,1084309655
5125,926,73,1084309900
5126,679,263,1084311730
5127,504,131,1084312277
5128,966,72,1084312956
5129,681,992,1084313614
5130,817,325,1084313948
5131,993,994,1084314130
5132,871,815,1084314160
5133,263,992,1084314727
5134,686,448,1084314860
5135,212,299,1084315250
5136,619,654,1084316037
5137,32,991,1084316444
5138,815,993,1084317163
5139,379,341,1084317280
5140,679,448,1084317384
5141,379,73,1084317493
5142,995,379,1084317686
5143,933,783,1084317905
5144,379,32,1084318175
5145,462,26,1084318393
5146,388,346,1084319102
5147,996,277,1084320854
5148,997,142,1084320991
5149,996,63,1084321321
5150,83,840,1084321756
5151,996,69,1084321877
5152,513,950,1084321893
5153,996,97,1084322124
5154,996,27,1084322432
5155,998,990,1084322575
5156,999,297,1084322775
5157,726,42,1084322841
5158,999,881,1084323025
5159,998,713,1084323591
5160,67,1000,1084323968
5161,933,840,1084324687
5162,68,783,1084324770
5163,484,913,1084324952
5164,68,938,1084325174
5165,938,67,1084325415
5166,686,6,1084325444
5167,143,6,1084325476
5168,686,667,1084325520
5169,143,542,1084325542
5170,143,681,1084325572
5171,346,840,1084325574
5172,103,638,1084326959
5173,770,938,1084327208
5174,252,513,1084327357
5175,103,460,1084327564
5176,296,516,1084327716
5177,991,992,1084327952
5178,323,991,1084328076
5179,991,194,1084328116
5180,986,103,1084328370
5181,991,286,1084328421
5182,32,938,1084328523
5183,308,520,1084328721
5184,176,1001,1084328796
5185,986,552,1084329110
5186,297,950,1084329513
5187,1002,32,1084329521
5188,484,297,1084329760
5189,27,794,1084329801
5190,581,779,1084330038
5191,537,942,1084330141
5192,103,978,1084331001
5193,617,508,1084331438
5194,41,938,1084331959
5195,545,992,1084332412
5196,814,297,1084333636
5197,1000,1003,1084334103
5198,323,645,1084334435
5199,483,193,1084334777
5200,308,1004,1084336562
5201,527,332,1084336573
5202,193,708,1084336719
5203,32,1005,1084336744
5204,323,557,1084337060
5205,323,1006,1084337316
5206,325,379,1084337346
5207,964,847,1084337416
5208,595,176,1084337489
5209,323,1007,1084337554
5210,996,323,1084337590
5211,1005,878,1084337723
5212,212,964,1084337790
5213,372,1005,1084337839
5214,212,1004,1084337856
5215,595,372,1084338003
5216,561,281,1084338113
5217,551,371,1084338215
5218,1004,815,1084338248
5219,1008,1004,1084338643
5220,915,536,1084339190
5221,204,999,1084339403
5222,652,460,1084339484
5223,831,1004,1084339544
5224,463,1009,1084339689
5225,317,408,1084339781
5226,463,339,1084339831
5227,372,818,1084339872
5228,463,748,1084339932
5229,463,1010,1084340034
5230,463,293,1084340119
5231,317,1011,1084340119
5232,1004,598,1084340198
5233,1004,1012,1084340234
5234,142,73,1084340262
5235,63,73,1084340297
5236,317,394,1084340411
5237,1004,463,1084340501
5238,302,1000,1084340562
5239,871,371,1084340667
5240,41,595,1084340995
5241,871,429,1084341153
5242,596,1004,1084341329
5243,131,1008,1084341545
5244,652,928,1084341665
5245,596,73,1084341761
5246,758,834,1084341997
5247,314,131,1084342035
5248,777,992,1084342143
5249,596,989,1084342155
5250,314,966,1084342236
5251,949,969,1084342294
5252,398,1013,1084342684
5253,418,1000,1084342829
5254,407,378,1084343133
5255,640,642,1084343659
5256,714,928,1084343834
5257,418,966,1084344397
5258,652,265,1084344441
5259,567,823,1084344448
5260,652,954,1084344729
5261,652,324,1084344790
5262,652,215,1084344982
5263,652,190,1084345128
5264,1014,1,1084345152
5265,652,761,1084345253
5266,1004,687,1084345282
5267,652,35,1084345397
5268,652,1015,1084345495
5269,652,1016,1084345547
5270,652,115,1084345606
5271,418,711,1084345915
5272,479,27,1084345953
5273,144,515,1084346118
5274,144,1017,1084346197
5275,144,1004,1084346261
5276,144,1018,1084346314
5277,1019,439,1084346323
5278,716,429,1084346378
5279,871,721,1084346408
5280,998,783,1084346470
5281,1019,588,1084346556
5282,667,840,1084346800
5283,1019,676,1084346850
5284,667,391,1084346864
5285,1014,1020,1084347033
5286,1019,402,1084347094
5287,716,840,1084347140
5288,871,765,1084347208
5289,1004,194,1084347265
5290,563,97,1084347287
5291,176,1021,1084347412
5292,323,373,1084347435
5293,144,1022,1084347520
5294,834,144,1084347765
5295,555,1019,1084347888
5296,871,391,1084348001
5297,1004,437,1084348299
5298,481,992,1084348447
5299,144,479,1084348470
5300,679,310,1084348635
5301,144,1023,1084348824
5302,181,765,1084348831
5303,204,418,1084349208
5304,105,599,1084349264
5305,373,1023,1084349277
5306,1018,561,1084349326
5307,418,1024,1084349409
5308,1018,53,1084349424
5309,144,996,1084349808
5310,103,798,1084350149
5311,144,975,1084350789
5312,103,819,1084350829
5313,481,27,1084351337
5314,482,1005,1084351343
5315,642,1024,1084351701
5316,523,549,1084351894
5317,252,783,1084352093
5318,252,391,1084352230
5319,252,831,1084352424
5320,481,988,1084352535
5321,212,339,1084352941
5322,252,765,1084353145
5323,481,783,1084353156
5324,481,561,1084353320
5325,252,297,1084353404
5326,325,318,1084353560
5327,975,539,1084353923
5328,388,1019,1084353925
5329,975,481,1084353998
5330,795,1025,1084354108
5331,481,815,1084354220
5332,42,163,1084354629
5333,704,1026,1084354740
5334,68,391,1084355674
5335,783,1025,1084355756
5336,933,765,1084357163
5337,84,765,1084357517
5338,84,391,1084358178
5339,84,1000,1084358469
5340,84,638,1084358948
5341,84,639,1084359174
5342,105,1021,1084360021
5343,105,1027,1084360485
5344,26,1014,1084372210
5345,851,1014,1084373970
5346,851,302,1084374173
5347,638,105,1084375693
5348,966,318,1084375814
5349,638,1001,1084375960
5350,308,1026,1084376389
5351,638,996,1084376410
5352,966,617,1084378542
5353,209,583,1084379564
5354,777,1021,1084381475
5355,1000,8,1084381951
5356,1028,260,1084382013
5357,462,992,1084382277
5358,926,992,1084382822
5359,992,454,1084383051
5360,871,1026,1084383165
5361,679,817,1084383738
5362,771,992,1084384180
5363,143,966,1084384255
5364,1014,132,1084384885
5365,314,992,1084385141
5366,871,988,1084385227
5367,599,998,1084385807
5368,590,587,1084386261
5369,592,1014,1084386855
5370,27,42,1084388065
5371,42,325,1084388289
5372,800,740,1084388621
5373,995,318,1084388785
5374,595,624,1084389818
5375,30,162,1084390364
5376,551,992,1084391241
5377,679,30,1084391349
5378,586,1029,1084391526
5379,204,42,1084392331
5380,667,204,1084392424
5381,667,389,1084392505
5382,697,645,1084392820
5383,1030,620,1084394090
5384,250,204,1084394355
5385,873,144,1084394452
5386,622,638,1084395452
5387,143,163,1084396030
5388,250,943,1084396899
5389,639,388,1084397301
5390,588,250,1084397550
5391,308,626,1084397902
5392,555,992,1084397956
5393,992,368,1084398978
5394,992,373,1084399609
5395,161,30,1084399632
5396,60,679,1084399666
5397,1004,639,1084399877
5398,308,783,1084399976
5399,942,654,1084400418
5400,1031,831,1084401470
5401,1031,707,1084401576
5402,1028,1032,1084401895
5403,590,1033,1084402585
5404,228,815,1084402667
5405,770,817,1084402862
5406,701,88,1084402946
5407,770,815,1084402994
5408,770,701,1084403101
5409,679,465,1084403307
5410,193,314,1084403744
5411,193,686,1084404194
5412,250,561,1084404249
5413,296,1000,1084406254
5414,296,928,1084406448
5415,296,974,1084406701
5416,176,1026,1084406801
5417,368,966,1084407317
5418,498,449,1084407797
5419,32,1034,1084408822
5420,325,1033,1084409051
5421,1000,495,1084409650
5422,101,1002,1084410090
5423,996,815,1084410161
5424,770,783,1084410306
5425,770,975,1084410431
5426,1004,1032,1084410773
5427,938,1035,1084410783
5428,12,997,1084410919
5429,1000,783,1084411197
5430,1000,701,1084411224
5431,1034,1036,1084411258
5432,1000,1035,1084411399
5433,1004,69,1084412315
5434,1037,379,1084412728
5435,783,1004,1084412952
5436,621,55,1084413631
5437,1008,1032,1084413799
5438,1022,815,1084413909
5439,1033,542,1084414670
5440,1033,548,1084414842
5441,307,777,1084415002
5442,714,815,1084415164
5443,847,868,1084415411
5444,334,1002,1084415523
5445,334,815,1084415813
5446,777,405,1084416148
5447,447,1037,1084416631
5448,712,1037,1084416989
5449,176,250,1084417156
5450,176,277,1084417201
5451,1004,277,1084418009
5452,1033,823,1084418242
5453,1000,712,1084418407
5454,204,725,1084418414
5455,63,332,1084418422
5456,701,1006,1084419873
5457,1038,402,1084420743
5458,250,712,1084421386
5459,145,349,1084421400
5460,145,1033,1084421629
5461,346,995,1084421669
5462,1038,1039,1084423126
5463,325,712,1084423166
5464,555,964,1084423494
5465,1022,598,1084423826
5466,487,1026,1084423868
5467,1033,768,1084423943
5468,991,1004,1084424422
5469,41,1040,1084424460
5470,41,1041,1084424466
5471,41,1039,1084424482
5472,323,250,1084424510
5473,323,1042,1084424597
5474,991,144,1084424694
5475,323,999,1084424705
5476,991,638,1084424765
5477,176,983,1084424933
5478,1014,312,1084425409
5479,605,810,1084425644
5480,847,471,1084425722
5481,605,277,1084425784
5482,377,755,1084425920
5483,1042,1039,1084426229
5484,1043,236,1084426487
5485,32,1039,1084426834
5486,701,640,1084427301
5487,1042,527,1084427338
5488,770,63,1084427617
5489,323,966,1084427645
5490,991,78,1084427823
5491,323,1044,1084427836
5492,758,1044,1084427864
5493,567,311,1084428139
5494,1000,1040,1084428238
5495,810,323,1084428724
5496,323,341,1084428845
5497,1000,992,1084429142
5498,1000,1034,1084429167
5499,1000,1041,1084429231
5500,1000,286,1084429266
5501,193,118,1084429318
5502,681,802,1084429318
5503,1000,420,1084429339
5504,1000,154,1084429369
5505,1000,419,1084429379
5506,1000,862,1084429393
5507,1000,65,1084429398
5508,1000,686,1084429407
5509,1000,140,1084429414
5510,1000,366,1084429421
5511,1000,825,1084429431
5512,1000,480,1084429461
5513,1000,135,1084429468
5514,1000,1026,1084429521
5515,1000,109,1084429636
5516,1000,410,1084429667
5517,1000,118,1084429722
5518,770,175,1084429985
5519,1037,460,1084429986
5520,767,63,1084430072
5521,1037,900,1084430273
5522,770,311,1084430286
5523,1033,437,1084430567
5524,1037,274,1084431097
5525,377,790,1084431367
5526,981,1021,1084431459
5527,377,871,1084431685
5528,101,282,1084431705
5529,1040,1045,1084431775
5530,1046,1014,1084432128
5531,1033,379,1084432231
5532,658,990,1084432245
5533,517,586,1084432288
5534,377,1047,1084432292
5535,800,495,1084432406
5536,990,277,1084432572
5537,517,1048,1084432749
5538,800,393,1084432848
5539,325,1049,1084432962
5540,686,27,1084433313
5541,143,1037,1084433402
5542,999,969,1084433845
5543,377,475,1084433872
5544,686,341,1084433917
5545,495,1050,1084434349
5546,377,1051,1084434718
5547,1034,938,1084434829
5548,377,482,1084434861
5549,475,603,1084435026
5550,586,1039,1084435120
5551,143,1042,1084435249
5552,810,816,1084435453
5553,377,941,1084435541
5554,442,1041,1084435983
5555,377,950,1084436099
5556,377,289,1084436179
5557,1052,72,1084436180
5558,442,143,1084436302
5559,1037,682,1084436482
5560,1037,311,1084436726
5561,392,998,1084436843
5562,1037,707,1084436987
5563,308,990,1084437015
5564,72,318,1084437167
5565,1023,460,1084437209
5566,546,809,1084437613
5567,546,475,1084437662
5568,567,974,1084438278
5569,448,495,1084438692
5570,602,151,1084438798
5571,560,495,1084439740
5572,1041,546,1084440037
5573,546,1053,1084440558
5574,423,277,1084442207
5575,201,1053,1084442723
5576,1054,639,1084443130
5577,105,1055,1084443391
5578,687,1054,1084443929
5579,1033,1056,1084446270
5580,72,1039,1084446807
5581,242,219,1084455881
5582,626,440,1084457156
5583,342,460,1084460592
5584,342,588,1084462283
5585,831,1050,1084466069
5586,831,1057,1084466154
5587,752,598,1084466625
5588,392,1054,1084467708
5589,752,1032,1084467772
5590,224,626,1084468067
5591,752,986,1084468503
5592,991,209,1084468895
5593,9,314,1084469355
5594,9,686,1084469371
5595,1038,1026,1084469452
5596,9,938,1084469495
5597,626,50,1084469750
5598,683,563,1084469779
5599,1038,502,1084470052
5600,752,513,1084470089
5601,654,50,1084470779
5602,1058,345,1084471457
5603,638,1059,1084473013
5604,1038,145,1084473218
5605,638,236,1084473796
5606,323,632,1084473853
5607,638,394,1084473999
5608,1018,502,1084474386
5609,673,1013,1084474579
5610,377,103,1084523161
5611,377,1019,1084524180
5612,687,673,1084524272
5613,944,659,1084524514
5614,687,1056,1084524627
5615,3,72,1084524634
5616,632,97,1084524849
5617,212,1054,1084526604
5618,595,659,1084526659
5619,1037,595,1084526988
5620,595,338,1084527349
5621,377,1060,1084527551
5622,72,595,1084528253
5623,488,3,1084528378
5624,308,1014,1084530566
5625,189,72,1084531116
5626,794,194,1084532022
5627,42,296,1084539172
5628,3,42,1084539210
5629,214,297,1084541454
5630,713,1032,1084547962
5631,713,1028,1084548006
5632,713,1043,1084548094
5633,713,884,1084548545
5634,283,72,1084550048
5635,1061,1062,1084550306
5636,915,815,1084550319
5637,915,297,1084550367
5638,509,583,1084551253
5639,591,711,1084553614
5640,944,569,1084554265
5641,67,1042,1084554638
5642,915,701,1084555737
5643,915,639,1084555827
5644,1063,835,1084556705
5645,777,502,1084557026
5646,9,1062,1084557047
5647,9,1039,1084557153
5648,377,992,1084559586
5649,1064,783,1084560000
5650,777,882,1084560220
5651,777,988,1084560285
5652,1033,149,1084562213
5653,1064,475,1084563185
5654,609,840,1084563698
5655,194,817,1084564088
5656,704,1053,1084564317
5657,586,1065,1084564318
5658,990,698,1084564339
5659,609,836,1084565252
5660,102,943,1084565404
5661,121,194,1084565595
5662,609,151,1084565658
5663,551,388,1084565866
5664,609,783,1084566017
5665,609,297,1084566730
5666,339,1066,1084567303
5667,415,997,1084567938
5668,701,840,1084568645
5669,616,517,1084568809
5670,1056,609,1084569107
5671,316,955,1084569129
5672,323,687,1084569264
5673,160,783,1084569266
5674,713,609,1084569329
5675,617,701,1084569892
5676,595,590,1084569962
5677,102,50,1084571424
5678,1026,609,1084571442
5679,704,1067,1084571553
5680,1026,950,1084571923
5681,713,950,1084572637
5682,517,709,1084572975
5683,517,1065,1084573037
5684,1026,1050,1084573438
5685,586,394,1084573821
5686,32,1068,1084574083
5687,32,1042,1084574186
5688,194,72,1084574842
5689,194,289,1084574988
5690,1069,586,1084575600
5691,697,1070,1084576097
5692,357,938,1084576835
5693,357,964,1084576909
5694,357,626,1084577040
5695,357,1068,1084577162
5696,282,1071,1084577452
5697,590,408,1084577457
5698,590,371,1084577669
5699,357,654,1084577789
5700,357,1039,1084578057
5701,214,1068,1084578322
5702,214,1072,1084578385
5703,543,356,1084578716
5704,308,422,1084580593
5705,308,1068,1084580686
5706,308,1056,1084580899
5707,323,1073,1084581194
5708,697,50,1084581310
5709,859,388,1084583575
5710,823,239,1084583908
5711,131,1039,1084583960
5712,131,990,1084583999
5713,823,41,1084584188
5714,834,1074,1084584238
5715,830,1072,1084585033
5716,342,1068,1084585666
5717,325,1072,1084585901
5718,713,927,1084586077
5719,732,701,1084586240
5720,600,823,1084587218
5721,431,475,1084587247
5722,1036,58,1084587257
5723,708,1058,1084587573
5724,708,1075,1084587678
5725,834,1068,1084588358
5726,34,1072,1084588669
5727,53,834,1084589379
5728,53,26,1084589527
5729,1036,701,1084589767
5730,697,1076,1084592470
5731,555,1060,1084592490
5732,1076,783,1084592734
5733,539,212,1084593325
5734,103,154,1084593366
5735,176,697,1084593482
5736,176,94,1084593531
5737,176,439,1084593543
5738,176,154,1084593563
5739,687,302,1084593590
5740,325,840,1084593969
5741,53,176,1084593974
5742,1077,926,1084594050
